PC1,PC2,PC3,PC4,PC5
-0.0365018378793712,-0.00496803524348693,0.0189582121631181,0.0297530288831127,-0.0502335677934819
-0.00951412320250337,0.0198821109939925,0.00961946208457696,-0.0217867545385279,0.00174236761761658
-0.0235331021209671,0.00283670758179666,-0.0324645690575528,0.0376744747816926,0.00685101760859189
-0.00280131521497258,0.0207290522468389,0.0142429184501738,-0.00467930253814652,0.0286509923052444
-0.0232126829256172,0.0258254669668832,0.0127500279014924,-0.0114709022753634,0.0228439688643477
0.00497835064328176,0.0156336170747559,0.0179184931699833,-0.00833068133532237,0.0105728752569832
0.0187770402451931,-0.0200350754211516,-0.036552516213052,-0.00212242091958684,-0.0228997002955548
-0.0105061933660196,0.00373090424083391,0.0206402120613215,-0.0243151410707018,-0.0145749188967229
0.0070495463033758,-0.0158970438450411,-0.0309370054962341,0.00793215578097363,0.0161352589679019
0.0155304204402694,0.00290933803548589,-0.0481806576613594,-0.00161492922824824,-0.00618941400286188
-0.00230178176042117,0.014768925352164,0.0132453320335567,0.0227657438366277,-0.00225079298170777
0.00521195822681194,-0.0144781119812897,0.0269111592203748,0.00532993369963364,-0.00285411884580799
-0.0281328834696158,-0.0104321455379806,0.0285347268299121,-0.0120536848125043,-0.00487588682429737
0.0365457173074995,-0.00277346684796636,-0.0773782206706576,0.00752434462953203,0.0276135594277084
0.0326749495448689,0.002977306782832,0.0157576633269775,-0.020111107192073,0.0213900668474049
-0.016962285150761,0.0185833828711825,0.0193259889961125,-0.0546261355066196,0.0117587964644853
-0.00640229087166479,0.000753385827380989,0.024439220372755,0.0340858521643319,0.00870152589337504
0.00311340779807994,0.0162376631248008,0.0170920144995504,-0.0027108439410859,-0.0336221141213774
-0.00397466892608998,-0.0110940270002199,-0.0391752432345417,-0.0260976263791073,-0.0187796593264932
-0.0274911443630621,-0.00450141529467395,0.0249096412855665,-0.00339483558944294,-0.0586026499820276
-0.0234302345900202,0.00219393217231023,0.02163481029666,0.0139440298996933,-0.00534329430195997
0.01574019871498,0.0112935629186988,-0.0357767987092706,-0.0426665960740796,-0.0125282588768829
0.00377602447961356,-0.00634309977942354,-0.0318114031744046,0.027384251634218,0.0248472056234105
-0.0287196220593485,0.0111521172395956,0.0176058322339021,-0.0684546568787582,-0.00725840488636783
-0.0358681463845438,0.0106525130271123,-0.0577368010521708,-0.0331551813560134,0.0469757909121138
0.00446882710418253,0.0289745747091755,0.0118424690527754,-0.0083638233338742,-0.0111794712401209
0.0354458414606478,0.0298058425803024,0.0127327914629871,-0.00109046280302878,-0.0291647672581297
0.00974948203884506,0.0379918735922019,0.0153098982548762,0.024174756119566,-0.0566251898577514
-0.00937170955121815,0.0436506759123156,0.0132549483111807,-0.00425280655059009,-0.0457368807812206
0.0475664174871055,0.0484395915976439,0.00878585489649713,0.0010665799258321,-0.0187727709959231
0.0476275544782473,0.0365169967386119,0.00999394662510882,0.00348546545688545,0.0187025070437243
0.0699392918731867,0.029803976222596,0.0119614067285288,-0.0026097234307769,-0.000105434924579319
0.0729827354027329,0.0184073462642867,-0.0277483568795524,-0.0161042632521082,0.00343120735395206
0.0641379013300852,0.0223128761943566,-0.0335830186219597,0.00165776321875151,0.000722846063214653
0.0870038201540565,-0.00218842577617735,-0.0483760081039475,-0.00981763702603603,-0.0124895041525483
0.0603933380964481,0.0132817718160881,-0.0163801777285174,-0.00438245677357007,-0.00758827573223968
0.0355494555368981,-0.00721675262214355,0.0188088525458447,-0.0237157479916476,0.016243713494043
0.00333160235316459,0.0309861605579415,0.0136019608834888,-0.0081293951613495,-0.0464139595064744
0.0118899285890183,-0.0165224463630442,0.0216266773274312,-0.0352730965164556,-0.0474659721162252
-0.0114647761376683,0.0224463641667616,0.015136856136396,-0.0392190073745324,-0.0248323211946569
-0.0116617762752574,-0.0200877151272273,-0.0386897797153693,0.000307104343590413,-0.0545141268113409
-0.0381253196730721,0.00321463615325087,-0.053320078021157,-0.0189948347866527,-0.0123066630476804
0.00435834324531752,-0.0111826046733747,-0.064808694102856,-0.0070034634389211,0.0218499076165097
0.0163365056873485,-0.00306487635333537,-0.0341830223035932,-0.0192566681550964,-0.00883798267863933
0.0466428671124092,0.0108186678018681,0.0180574076469558,0.0265206657584461,0.0201440018421574
-0.0169805025600898,-0.0177633718148746,0.0224660645157574,0.00246122073487063,0.017396210391711
-0.00865891168783652,0.00490733429299035,0.0167654150101568,-0.0340942486931053,0.0281786231354317
